,Diario,Titular,Pos,Neg,Neu,Extensión,Link,Fecha,Autor,Recogido,Obj_link
93,El Español,Reyes Maroto será vicepresidenta económica de Madrid si Ángel Gabilondo gana el 4-M,0.0263978485018014,0.3890021443367004,0.5845999717712402,13,https://www.elespanol.com/espana/madrid/20210416/reyes-maroto-vicepresidenta-economica-angel-gabilondo-psoe/574192809_0.html,2021-04-16,"['E.P.', 'J.U.']",21-04-21,
92,ABC,Elecciones Madrid Ayuso: «Ayer me tomé una cerveza con mi cara que se llama 'La Caña de España'»,0.0204506702721118,0.2186305373907089,0.7609187364578247,18,https://www.abc.es/espana/madrid/abci-elecciones-madrid-ayuso-ayer-tome-cerveza-cara-llama-cana-espana-202104161002_noticia.html,2021-04-16,[],21-04-21,
91,ABC,Luz de gas a Gabilondo,0.0139009365811944,0.2400862574577331,0.7460128664970398,5,https://www.abc.es/opinion/abci-isabel-san-sebastian-gabilondo-202104162315_noticia.html,2021-04-16,[],21-04-21,
89,ABC,A Sánchez se los quitan de las manos,0.0015033186646178,0.9930703043937684,0.0054263663478195,8,https://www.abc.es/opinion/abci-jesus-lillo-sanchez-quitan-manos-202104162347_noticia.html,2021-04-16,[],21-04-21,
88,ABC,Ayuso bajará los impuestos de Sucesiones y Donaciones entre hermanos y tíos y sobrinos,0.0410750955343246,0.1517274528741836,0.8071974515914917,14,https://www.abc.es/espana/madrid/abci-ayuso-bajara-impuestos-sucesiones-y-donaciones-entre-hermanos-y-tios-y-sobrinos-202104161156_noticia.html,2021-04-16,[],21-04-21,
87,El Español,"Madrid y Cataluña, en contra de prohibir fumar en las terrazas: ""Vamos a dejar en paz a la gente""",0.0466080121695995,0.1297627836465835,0.8236292600631714,19,https://www.elespanol.com/espana/madrid/20210416/ayuso-tilda-ocurrencia-prohibir-fumar-terrazas-vamos/574193184_0.html,2021-04-16,[],21-04-21,
86,El Mundo,Campaña 4-M Madrid: Rocío Monasterio (Vox) responde,0.0159559380263089,0.0456151366233825,0.9384289383888244,7,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/16/60795cfd21efa01d308b45f5.html,2021-04-16,[],21-04-21,
85,ABC,Como Rita Barberá,0.1311435997486114,0.1761799305677414,0.6926764845848083,3,https://www.abc.es/opinion/abci-julian-quiros-como-rita-barbera-202104162302_noticia.html,2021-04-16,[],21-04-21,
84,El Mundo,"Los votos particulares contra la exclusión de Toni Cantó de las listas del PP: ""La Ley debe ser interpretada en sentido más favorable al derecho de sufragio""",0.0361285731196403,0.2060952484607696,0.7577760815620422,27,https://www.elmundo.es/espana/2021/04/16/60799446fc6c8363438b45bc.html,2021-04-16,['Ángela Martialay'],21-04-21,
83,El Mundo,Isabel Díaz Ayuso se lo juega todo para asestar la primera derrota a Pedro Sánchez,0.1050864532589912,0.479821503162384,0.4150920510292053,15,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/16/6079d98ffdddfff5b68b4611.html,2021-04-16,"['Europa Press', 'Luis Ángel Sanz']",21-04-21,
82,ABC,La ministra Reyes Maroto sería la vicepresidenta económica de Madrid si gobierna Ángel Gabilondo,0.0200041551142931,0.5605182051658629,0.4194776713848114,14,https://www.abc.es/espana/madrid/abci-ministra-reyes-maroto-seria-vicepresidenta-economica-madrid-si-gobierna-angel-gabilondo-202104160839_noticia.html,2021-04-16,[],21-04-21,
81,ABC,El inicio de campaña más atípico: antes del toque de queda y sin multitudes,0.0019919343758374,0.9942041039466858,0.0038039926439523,14,https://www.abc.es/espana/madrid/abci-inicio-campana-mas-atipico-antes-toque-queda-y-sin-multitudes-202104170012_noticia.html,2021-04-16,[],21-04-21,
80,El Mundo,Madrid somos todos,0.7660350799560547,0.0227099880576133,0.2112549543380737,3,https://www.elmundo.es/opinion/2021/04/16/60781107fc6c835b078b456f.html,2021-04-16,"['Sean Mackaoui', 'César Antonio Molina']",21-04-21,
79,El País,Estos son los candidatos a las elecciones del 4-M en la Comunidad de Madrid,0.0527621246874332,0.1583286821842193,0.7889091968536377,14,https://elpais.com/espana/elecciones-madrid/2021-04-16/estos-son-los-candidatos-a-las-elecciones-del-4-m-en-la-comunidad-de-madrid.html,2021-04-16,"['El País', 'Víctor Sainz', 'Jesús Hellín', 'Europa Press', 'Samuel Sánchez', 'Luis Sevillano', 'Carlos Rosillo']",04-05-21,<diario.Link object at 0x7f67b4150490>
112,Público,"Así está la socialdemocracia, equiparando a fascismo y antifascismo - Público TV",0.0192113239318132,0.3366318941116333,0.644156813621521,12,https://www.publico.es//external/210417081307-publico-tres-pies-al-gato-socialdemocracia-equiparando-fascismo-y-antifascismo-948657.html,2021-04-17,[],03-05-21,<diario.Link object at 0x14e7b1a58>
113,Público,"Pablo Iglesias: ""Es necesario que en España haya de una vez una ley 'trans'""",0.0127968173474073,0.7507566809654236,0.2364465147256851,14,https://www.publico.es//external/210416173837-publico-pablo-iglesias-necesario-espana-haya-vez-ley-trans-948624.html,2021-04-17,[],03-05-21,<diario.Link object at 0x14e7b1a20>
114,El Mundo,"Moncloa: ""España no aguanta más estados de alarma""",0.0015947717474773,0.9947828650474548,0.0036223579663783,8,https://www.elmundo.es/espana/2021/04/17/607b150c21efa020458b45d5.html,2021-04-17,"['Jorge Arévalo', 'Lucía Méndez']",21-04-21,
115,Público,"Elecciones en Madrid Ayuso reivindica su ""perfil propio"", mientras lo fía todo a sumar con Vox",0.1898297071456909,0.0790304169058799,0.7311398983001709,16,https://www.publico.es//politica/ayuso-reivindica-perfil-propio-fia.html,2021-04-17,[],03-05-21,<diario.Link object at 0x14e7b1d30>
119,Público,Elecciones en Madrid Más Madrid con Mónica García se proyecta hacia el sur para consumar la movilización del voto progresista,0.0517211928963661,0.3287813365459442,0.6194974780082703,20,https://www.publico.es//politica/mas-madrid-monica-garcia-proyecta-sur-consumar-movilziacion-voto-progresista.html,2021-04-17,[],03-05-21,<diario.Link object at 0x14e7b1908>
117,El Español,"Reyes Maroto, la Calviño de Ángel Gabilondo para no quitarle el sueño al empresariado de Madrid",0.0034608282148838,0.9643723964691162,0.0321667827665805,16,https://www.elespanol.com/espana/20210417/reyes-maroto-calvino-angel-gabilondo-no-madrid/574193930_0.html,2021-04-17,[],21-04-21,
118,ABC,Casado y Ayuso abren la campaña: «El 4 de mayo empieza el estado de alarma para el Partido Socialista»,0.025177389383316,0.5334304571151733,0.4413921535015106,19,https://www.abc.es/espana/abci-casado-y-ayuso-abren-campana-4-mayo-empieza-estado-alarma-para-partido-socialista-202104171947_noticia.html,2021-04-17,[],21-04-21,
111,ABC,Todos contra Ayuso: así enfocan los partidos la recta final al 4-M,0.0213023964315652,0.0481748431921005,0.9305227994918824,12,https://www.abc.es/espana/abci-todos-contra-ayuso-enfocan-partidos-recta-final-202104172007_noticia.html,2021-04-17,[],21-04-21,
120,El Español,"Iglesias acusa a Ayuso de ""secuestrar"" a los madrileños para ""hacer caer"" la coalición",0.0038462711963802,0.9797465801239014,0.0164070874452589,14,https://www.elespanol.com/espana/politica/20210417/iglesias-acusa-ayuso-secuestrar-madrilenos-hacer-coalicion/574443008_0.html,2021-04-17,['E. E.'],21-04-21,
116,El Español,El pecado de ser socialista en Madrid,0.0022547575645148,0.9929936528205872,0.004751562140882,7,https://www.elespanol.com/opinion/columnas/20210417/pecado-socialista-madrid/574322570_13.html,2021-04-17,"['Manuel Hidalgo', 'Carmen Rigalt', 'Guillermo Gortázar', 'Enrique Dans']",21-04-21,
110,El Español,Gabilondo promete crear en Madrid 'el mayor centro europeo en investigación de ciencia y salud',0.8142218589782715,0.0386120341718196,0.1471661180257797,15,https://www.elespanol.com/espana/politica/20210417/gabilondo-promete-madrid-centro-europeo-investigacion-ciencia/574442870_0.html,2021-04-17,['D. Ramírez'],21-04-21,
102,El Mundo,Más Madrid se presenta con el lema 'Por lo que de verdad importa' en un cartel que pone el foco en la mascarilla,0.1702778935432434,0.0810962319374084,0.7486258745193481,23,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/17/607ab161fc6c834d418b459b.html,2021-04-17,"['Más Madrid', 'Europa Press']",21-04-21,
108,El Mundo,Ciudadanos y Vox luchan por no ser devorados por el 'efecto Ayuso' en las urnas,0.0141880651935935,0.4754052758216858,0.5104066133499146,15,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/17/6079c9c3fdddff44908b45b6.html,2021-04-17,"['Kiko Huesca', 'Europa Press', 'David Fernández', 'Ángel Navarrete', 'Ignacio Gil', 'Marta Belver', 'Luis Ángel Sanz', 'Roberto Bécares', 'Álvaro Carvajal', 'Fernando Lázaro']",21-04-21,
109,El Español,"Madrid, tercera región con menos mortandad en 2021 por Covid: sólo mejoran sus datos Navarra y Rioja",0.0315227434039115,0.7967481017112732,0.1717291623353958,17,https://www.elespanol.com/espana/politica/20210417/madrid-tercera-mortandad-covid-mejoran-navarra-rioja/574194064_0.html,2021-04-17,[],21-04-21,
98,ABC,Gabilondo: docta sosería,0.0523606874048709,0.0506497807800769,0.8969894647598267,3,https://www.abc.es/espana/madrid/abci-jesus-nieto-jurado-gabilondo-docta-soseria-202104180019_noticia.html,2021-04-17,[],21-04-21,
100,El Mundo,El desplome de Ángel Gabilondo blinda a Isabel Díaz Ayuso e impide a la izquierda ser alternativa,0.0040956544689834,0.9787776470184326,0.0171266682446002,17,https://www.elmundo.es/espana/encuestas/2021/04/17/607b0cdcfdddffef548b458e.html,2021-04-17,['Raúl Piña'],21-04-21,
101,El Mundo,"Ayuso insta a Sánchez a marcharse de La Moncloa cuando el PSOE saque los ""peores resultados de su historia"" en Madrid",0.0024212403222918,0.9922977089881896,0.0052810511551797,21,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/17/607aae78fc6c83d97f8b457d.html,2021-04-17,['Marta Belver'],21-04-21,
99,El Español,"Los candidatos se atacan antes de la campaña: de la ""incapacidad"" de Ayuso al ""acomplejado"" Gabilondo",0.0017350435955449,0.9834914803504944,0.0147734191268682,16,https://www.elespanol.com/espana/politica/20210417/candidatos-atacan-campana-incapacidad-ayuso-acomplejado-gabilondo/574443113_0.html,2021-04-17,['I. M. R.'],21-04-21,
104,El Español,"Cs estrena la campaña de la supervivencia: ""Somos la única garantía de que Madrid siga siendo libre""",0.624301552772522,0.0604304037988185,0.3152680695056915,17,https://www.elespanol.com/espana/politica/20210417/cs-estrena-campana-supervivencia-unica-garantia-madrid/574443247_0.html,2021-04-17,"['D. Ramírez', 'Luca Piergiovanni']",21-04-21,
105,El Mundo,Ya en campaña,0.1153167262673378,0.0683591812849044,0.8163241147994995,3,https://www.elmundo.es/espana/2021/04/17/6079ccbf21efa01f028b45cc.html,2021-04-17,"['Víctor Lerena', 'Santiago González']",21-04-21,
106,El Mundo,"Gabilondo arranca su campaña hacia la Presidencia: ""Quieren apropiarse de la palabra libertad""",0.0217209849506616,0.7525351047515869,0.2257439047098159,13,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/17/607b2b8a21efa01d308b4667.html,2021-04-17,['Daniel Somolinos'],21-04-21,
107,ABC,El aliado pernicioso,0.0043953708373009,0.9843713641166688,0.0112333055585622,3,https://www.abc.es/espana/abci-luis-herrero-aliado-pernicioso-202104180119_noticia.html,2021-04-17,[],21-04-21,
103,El Español,Una cerveza con la cara de Isabel Díaz Ayuso: el homenaje de unos hosteleros de Madrid,0.780279278755188,0.0758586972951889,0.1438620537519455,16,https://www.elespanol.com/social/20210417/cerveza-isabel-diaz-ayuso-homenaje-hosteleros-madrid/574192586_0.html,2021-04-17,['La Jungla'],21-04-21,
146,ABC,Sánchez elude la posible subida fiscal y la escasez de vacunas en el inicio de la campaña al 4-M,0.0087273037061095,0.6989744305610657,0.2922983169555664,19,https://www.abc.es/espana/abci-sanchez-elude-posible-subida-fiscal-y-escasez-vacunas-inicio-campana-202104181324_noticia.html,2021-04-18,[],21-04-21,
141,Público,"Elecciones en Madrid Mas Madrid afronta el ""reto"" de empujar el bloque progresista para acabar con la ""desfachatez"" de Ayuso el 4M",0.0616709440946579,0.4698227941989898,0.4685062766075134,22,https://www.publico.es//politica/elecciones-madrid-madrid-afronta-reto-empujar-bloque-progresista-acabar-desfachatez-ayuso-4m.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e7b1be0>
142,El Mundo,"Madrid, en manos de 600.000 indecisos",0.0043541863560676,0.9647986888885498,0.0308471713215112,6,https://www.elmundo.es/espana/encuestas/2021/04/18/607c605afdddffbf158b45eb.html,2021-04-18,"['Javier López', 'Raúl Piña']",21-04-21,
143,Público,Gabilondo promete un complemento extraordinario de 400 euros anuales para madrileños con pensiones no contributivas,0.0903500616550445,0.1195015236735344,0.7901483774185181,15,https://www.publico.es//external/210419144118-publico-gabilondo-promete-complemento-extraordinario-400-euros-anuales-madrilenos-pensiones-no-contributivas-948906.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e7b1da0>
144,Público,"'Tú decides', un cortometraje de Daniel Guzmán para la campaña de Unidas Podemos",0.1120129078626632,0.1165069043636322,0.7714800834655762,13,https://www.publico.es//external/210419130630-publico-tu-decides-cortometraje-daniel-guzman-campana-unidas-948917.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e2cd048>
145,Público,"Arrimadas saca pecho de su gestión: ""El milagro de las terrazas de Madrid se llama Ciudadanos""",0.221363291144371,0.3251422047615051,0.4534944593906402,16,https://www.publico.es//external/210419144453-publico-arrimadas-saca-pecho-gestion-milagro-terrazas-madrid-llama-ciudadanos-948929.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e2cd400>
147,Público,Este es el horario de voto para las elecciones de Madrid el 4M,0.0269625354558229,0.0692083686590194,0.9038290977478028,13,https://www.publico.es//external/210419153156-publico-normas-proteccion-frente-al-coronavirus-elecciones-948941.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e7b1ac8>
152,ABC,Monasterio y Abascal torean con Morante de la Puebla en un vídeo electoral,0.0245808530598878,0.2405200004577636,0.73489910364151,13,https://www.abc.es/espana/abci-monasterio-y-abascal-torean-video-electoral-202104181148_video.html,2021-04-18,[],21-04-21,
149,Público,"Pablo Iglesias: ""Madrid no puede vivir exclusivamente de las cañas y la construcción""",0.0189709644764661,0.7462489604949951,0.2347801029682159,13,https://www.publico.es//external/210419165456-publico-pablo-iglesias-madrid-no-vivir-exclusivamente-canas-y-construccion-948971.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e7b17b8>
150,ABC,4-M: un plebiscito sobre el sanchismo,0.0306441597640514,0.0599560812115669,0.9093997478485109,6,https://www.abc.es/opinion/abci-luis-ventoso-plebiscito-sobre-sanchismo-202104182354_noticia.html,2021-04-18,[],21-04-21,
151,Público,"Aguirre pide a Casado que sea ""humilde"" y siga la ""estrategia de Díaz Ayuso""",0.0057104406878352,0.9544056057929992,0.0398839637637138,14,https://www.publico.es//external/210419113024-publico-aguirre-pide-casado-sea-humilde-y-siga-estrategia-diaz-ayuso-948891.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e7b1668>
153,El Español,"Lasquetty: ""Queremos que las empresas compren vacunas, el monopolio de la UE ha sido un error""",0.0015816200757399,0.9888200163841248,0.0095983045175671,16,https://www.elespanol.com/opinion/20210418/lasquetty-queremos-empresas-compren-vacunas-monopolio-ue/574443110_0.html,2021-04-18,['Beatriz Donlo'],21-04-21,
154,El Mundo,"Edmundo Bal acusa a Gabilondo e Iglesias de ""no tener ganas de gobernar"": ""Uno quiere jubilarse como Defensor del Pueblo y el otro ver Netflix todo el día""",0.0015121148899197,0.9925506114959716,0.0059371851384639,28,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/18/607c223921efa04a148b458e.html,2021-04-18,"['Fernando Villar', 'Europa Press']",21-04-21,
140,El País,Diario de campaña (4),0.0479679144918918,0.0770247355103492,0.8750073313713074,4,https://elpais.com/espana/elecciones-madrid/2021-04-18/diario-de-campana-4.html,2021-04-18,['Natalia Junquera'],21-04-21,
148,Público,¿Por qué la fórmula D'Hondt es más proporcional en Madrid?,0.0247623994946479,0.2828090190887451,0.6924285888671875,10,https://www.publico.es//external/210419163227-publico-formula-d-hondt-mas-proporcional-madrid-948965.html,2021-04-18,[],03-05-21,<diario.Link object at 0x14e7b16d8>
139,El Mundo,"Pedro Sánchez: ""El PP sólo ama a España si ellos están en el Gobierno""",0.0170015897601842,0.4663726389408111,0.5166257023811339,14,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/18/607c07c2fdddfff9438b4611.html,2021-04-18,['Daniel Somolinos'],21-04-21,
